ids,level,vendor_value,default_skin,chat_link,name,icon,description,type,rarity,flags,game_types,restrictions
826,59,57,60,[&AgE6AwAA],Ravaging Swindler Pauldrons,https://render.guildwars2.com/file/5051DA550F72BC2EC8E2DF0C990DAC25010E163A/61035.png,,Armor,Fine,[Ljava.lang.String;@65e534e6,[Ljava.lang.String;@16ac2b41,[Ljava.lang.String;@13ecd20f
827,71,236,27,[&AgE7AwAA],Carrion Scallywag Greaves of Dwayna,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@751a3d17,[Ljava.lang.String;@39146556,[Ljava.lang.String;@4e95a716
828,61,58,76,[&AgE8AwAA],Berserker's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@3b9c6861,[Ljava.lang.String;@1f4a0880,[Ljava.lang.String;@56ef0ea
829,66,62,76,[&AgE9AwAA],Berserker's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@66a05a46,[Ljava.lang.String;@3e27f993,[Ljava.lang.String;@71e6e8df
830,79,260,27,[&AgE+AwAA],Carrion Scallywag Greaves of Lyssa,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@3fdafa9,[Ljava.lang.String;@676ba7fa,[Ljava.lang.String;@660121e5
831,42,39,67,[&AgE/AwAA],Ravaging Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@20e78dea,[Ljava.lang.String;@4e09feb8,[Ljava.lang.String;@7467c4f4
832,71,65,76,[&AgFAAwAA],Berserker's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@1b86dd94,[Ljava.lang.String;@7928bd3,[Ljava.lang.String;@6ef59a7
833,6,10,59,[&AgFBAwAA],Mighty Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@4c657dea,[Ljava.lang.String;@6122738f,[Ljava.lang.String;@72fdb06b
834,80,264,27,[&AgFCAwAA],Sheena's Greaves,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@ea3edf2,[Ljava.lang.String;@69ce5be1,[Ljava.lang.String;@1b82e35c
835,11,15,59,[&AgFDAwAA],Mighty Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@4e366af,[Ljava.lang.String;@15bec7bc,[Ljava.lang.String;@eb487b9
836,76,70,76,[&AgFEAwAA],Berserker's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@2a01d30,[Ljava.lang.String;@1de9c5d5,[Ljava.lang.String;@7e8962f3
837,80,73,76,[&AgFFAwAA],Berserker's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@54aabbd4,[Ljava.lang.String;@566165ec,[Ljava.lang.String;@5f5d598
838,62,59,76,[&AgFGAwAA],Carrion Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@30dea12f,[Ljava.lang.String;@31abc8fb,[Ljava.lang.String;@6c388527
839,47,42,67,[&AgFHAwAA],Ravaging Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@474ad42d,[Ljava.lang.String;@258c232,[Ljava.lang.String;@6ddb3e92
840,67,62,76,[&AgFIAwAA],Carrion Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@45e29fb3,[Ljava.lang.String;@5498c09e,[Ljava.lang.String;@1015c16d
841,64,216,27,[&AgFJAwAA],Rampager's Scallywag Greaves of the Dolyak,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@248e4253,[Ljava.lang.String;@75c04e76,[Ljava.lang.String;@674efc60
842,16,18,59,[&AgFKAwAA],Mighty Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@59ee574d,[Ljava.lang.String;@fa41af9,[Ljava.lang.String;@78e04685
843,72,66,76,[&AgFLAwAA],Carrion Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@68dd1805,[Ljava.lang.String;@43a26e6c,[Ljava.lang.String;@6c7ed733
844,77,70,76,[&AgFMAwAA],Carrion Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@16d06057,[Ljava.lang.String;@16cd4fb8,[Ljava.lang.String;@46cc9203
845,7,11,59,[&AgFNAwAA],Precise Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@5c9102a6,[Ljava.lang.String;@49d603bb,[Ljava.lang.String;@351a25b6
846,72,240,27,[&AgFOAwAA],Rampager's Scallywag Greaves of Infiltration,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@17e4e59c,[Ljava.lang.String;@43b451f4,[Ljava.lang.String;@3a0659e2
847,12,16,59,[&AgFPAwAA],Precise Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@5e55ec81,[Ljava.lang.String;@6ead3ad2,[Ljava.lang.String;@ff7ed02
848,80,264,27,[&AgFQAwAA],Koss' Greaves,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@7b67c57,[Ljava.lang.String;@76f6a9c4,[Ljava.lang.String;@710a7662
849,80,73,76,[&AgFRAwAA],Carrion Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@41a50abc,[Ljava.lang.String;@7545821b,[Ljava.lang.String;@363ebdfe
850,14,38,69,[&AgFSAwAA],Mighty Magician Boots of the Flame Legion,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Masterwork,[Ljava.lang.String;@1425743d,[Ljava.lang.String;@7d3c6cef,[Ljava.lang.String;@24307c09
851,63,60,76,[&AgFTAwAA],Rampager's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@67a2f43c,[Ljava.lang.String;@5819f069,[Ljava.lang.String;@465ca491
852,52,46,67,[&AgFUAwAA],Ravaging Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@61ab5867,[Ljava.lang.String;@1158537a,[Ljava.lang.String;@6d57380
853,65,220,27,[&AgFVAwAA],Shaman's Scallywag Greaves of Dwayna,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@258e27e7,[Ljava.lang.String;@1e5d2b51,[Ljava.lang.String;@4d4d7863
854,20,48,69,[&AgFWAwAA],Mighty Magician Boots of Hoelbrak,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Masterwork,[Ljava.lang.String;@60a94b39,[Ljava.lang.String;@344cf9d4,[Ljava.lang.String;@433c4baf
855,68,63,76,[&AgFXAwAA],Rampager's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@6594bdcb,[Ljava.lang.String;@4fced2c3,[Ljava.lang.String;@1c9f00b7
856,17,19,59,[&AgFYAwAA],Precise Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@3ddf41b8,[Ljava.lang.String;@7de5c92d,[Ljava.lang.String;@44844498
857,26,56,69,[&AgFZAwAA],Strong Magician Boots of Vampirism,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Masterwork,[Ljava.lang.String;@207a7e07,[Ljava.lang.String;@67ef3931,[Ljava.lang.String;@34902840
858,73,68,76,[&AgFaAwAA],Rampager's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@52d60ace,[Ljava.lang.String;@212fdcd5,[Ljava.lang.String;@3f975f70
859,73,244,27,[&AgFbAwAA],Shaman's Scallywag Greaves of the Flame Legion,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@af0a2ea,[Ljava.lang.String;@68124900,[Ljava.lang.String;@3704e9a3
860,32,64,69,[&AgFcAwAA],Strong Magician Boots of Lyssa,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Masterwork,[Ljava.lang.String;@32ed5cec,[Ljava.lang.String;@3d055fa9,[Ljava.lang.String;@47255b40
861,78,71,76,[&AgFdAwAA],Rampager's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@577cfbf6,[Ljava.lang.String;@faed7c9,[Ljava.lang.String;@18c13982
862,57,49,67,[&AgFeAwAA],Ravaging Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@75d38e81,[Ljava.lang.String;@45406886,[Ljava.lang.String;@3c29ef78
863,38,72,69,[&AgFfAwAA],Strong Magician Boots of the Flock,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Masterwork,[Ljava.lang.String;@2db5cc56,[Ljava.lang.String;@44fbf8e7,[Ljava.lang.String;@2b9aca6
864,27,56,69,[&AgFgAwAA],Ravaging Magician Boots of Grenth,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Masterwork,[Ljava.lang.String;@7198d1a6,[Ljava.lang.String;@724c74bf,[Ljava.lang.String;@69eb86d1
865,80,73,76,[&AgFhAwAA],Rampager's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@26f8dbd6,[Ljava.lang.String;@115a2b4e,[Ljava.lang.String;@a25c56
866,80,264,27,[&AgFiAwAA],Jalis' Greaves,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@35ca9f9d,[Ljava.lang.String;@550cd499,[Ljava.lang.String;@154c952d
867,8,12,59,[&AgFjAwAA],Vital Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@79e2b3e,[Ljava.lang.String;@66c96a27,[Ljava.lang.String;@55d2d27b
868,13,17,59,[&AgFkAwAA],Vital Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@24c6d011,[Ljava.lang.String;@52f7c86c,[Ljava.lang.String;@7f421847
869,33,66,69,[&AgFlAwAA],Ravaging Magician Boots of Vampirism,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Masterwork,[Ljava.lang.String;@3c404cde,[Ljava.lang.String;@2e14451f,[Ljava.lang.String;@42cc4c19
870,64,60,76,[&AgFmAwAA],Shaman's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@2da3f427,[Ljava.lang.String;@133b6bf1,[Ljava.lang.String;@1f0bf834
871,44,80,78,[&AgFnAwAA],Strong Cabalist Boots of Grenth,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@3f07c348,[Ljava.lang.String;@d370a43,[Ljava.lang.String;@451b8cf7
872,50,90,78,[&AgFoAwAA],Strong Cabalist Boots of the Grove,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@5111638,[Ljava.lang.String;@40d9851,[Ljava.lang.String;@31ddff81
873,69,64,76,[&AgFpAwAA],Shaman's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@2838b179,[Ljava.lang.String;@2595d290,[Ljava.lang.String;@4db21963
874,66,224,27,[&AgFqAwAA],Cleric's Scallywag Greaves of Rata Sum,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@134dc6a3,[Ljava.lang.String;@7e931eca,[Ljava.lang.String;@759952da
875,74,68,76,[&AgFrAwAA],Shaman's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@283d340b,[Ljava.lang.String;@55b89771,[Ljava.lang.String;@33bba642
876,74,244,27,[&AgFsAwAA],Cleric's Scallywag Greaves of Rage,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@c8b3d6d,[Ljava.lang.String;@4dd7dd9b,[Ljava.lang.String;@5cc5c84f
877,18,20,59,[&AgFtAwAA],Vital Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@3222fc23,[Ljava.lang.String;@6797cf5f,[Ljava.lang.String;@145fed33
878,79,72,76,[&AgFuAwAA],Shaman's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@66aad847,[Ljava.lang.String;@434cf355,[Ljava.lang.String;@1af82154
879,56,98,78,[&AgFvAwAA],Strong Cabalist Boots of Rage,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@7125614d,[Ljava.lang.String;@417df7ce,[Ljava.lang.String;@658f62ef
880,39,74,69,[&AgFwAwAA],Ravaging Magician Boots of Lyssa,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Masterwork,[Ljava.lang.String;@3ea60d8b,[Ljava.lang.String;@64532c1b,[Ljava.lang.String;@4abe74d8
881,43,40,67,[&AgFxAwAA],Honed Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@54b8ef7a,[Ljava.lang.String;@5a7c7a33,[Ljava.lang.String;@2732b693
882,9,13,59,[&AgFyAwAA],Malign Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@1e131e19,[Ljava.lang.String;@d43e19e,[Ljava.lang.String;@3457bfe7
883,45,82,78,[&AgFzAwAA],Ravaging Cabalist Boots of Lyssa,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@66311d0,[Ljava.lang.String;@634d3,[Ljava.lang.String;@12db6a5c
884,80,73,76,[&AgF0AwAA],Shaman's Privateer Shoulders,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,,Armor,Fine,[Ljava.lang.String;@1bfa5767,[Ljava.lang.String;@5892859,[Ljava.lang.String;@34183497
885,51,90,78,[&AgF1AwAA],Ravaging Cabalist Boots of the Dolyak,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@7dd821c2,[Ljava.lang.String;@34501071,[Ljava.lang.String;@78573d42
886,80,264,27,[&AgF2AwAA],Rurik's Greaves,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@d9e1253,[Ljava.lang.String;@3174e413,[Ljava.lang.String;@513b9d4
887,57,98,78,[&AgF3AwAA],Ravaging Cabalist Boots of Balthazar,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@44ef2919,[Ljava.lang.String;@399ea75d,[Ljava.lang.String;@2fdc8801
888,14,18,59,[&AgF4AwAA],Malign Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@37994937,[Ljava.lang.String;@a03193c,[Ljava.lang.String;@466be36e
890,48,43,67,[&AgF6AwAA],Honed Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@d3cf722,[Ljava.lang.String;@7091c743,[Ljava.lang.String;@62c9ea94
891,40,76,78,[&AgF7AwAA],Honed Cabalist Boots of Lyssa,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@7ba00530,[Ljava.lang.String;@114f6881,[Ljava.lang.String;@6f9a1e34
893,46,84,78,[&AgF9AwAA],Honed Cabalist Boots of Balthazar,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@422ac419,[Ljava.lang.String;@39d8c0e9,[Ljava.lang.String;@53b9ac33
894,52,92,78,[&AgF+AwAA],Honed Cabalist Boots of the Traveler,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@6c6d73ce,[Ljava.lang.String;@78736856,[Ljava.lang.String;@7532039
895,19,21,59,[&AgF/AwAA],Malign Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@1915ccd4,[Ljava.lang.String;@1e612f3b,[Ljava.lang.String;@7d33c579
896,80,264,27,[&AgGAAwAA],Galrath's Greaves,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@63ff700e,[Ljava.lang.String;@54bb73c9,[Ljava.lang.String;@43b48692
897,58,100,78,[&AgGBAwAA],Honed Cabalist Boots of the Eagle,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@204f8b90,[Ljava.lang.String;@3828f097,[Ljava.lang.String;@3702e960
898,21,22,59,[&AgGCAwAA],Strong Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@50e57904,[Ljava.lang.String;@caa6b83,[Ljava.lang.String;@73798ec9
899,53,94,78,[&AgGDAwAA],Ravaging Cabalist Boots of Rata Sum,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@5310202f,[Ljava.lang.String;@28465e10,[Ljava.lang.String;@77efdee8
900,53,47,67,[&AgGEAwAA],Honed Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@485f191a,[Ljava.lang.String;@1a9c4966,[Ljava.lang.String;@3022fb
901,59,102,78,[&AgGFAwAA],Ravaging Cabalist Boots of Dwayna,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@921a48b,[Ljava.lang.String;@3986fb7c,[Ljava.lang.String;@41a95253
902,62,106,78,[&AgGGAwAA],Berserker's Cabalist Boots of Infiltration,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@400f9767,[Ljava.lang.String;@440e6611,[Ljava.lang.String;@4a5d28f7
903,76,252,27,[&AgGHAwAA],Berserker's Scallywag Greaves of the Traveler,https://render.guildwars2.com/file/B1C7DC687A5492E42AF06680931D7635DB022C91/61037.png,,Armor,Exotic,[Ljava.lang.String;@41edd025,[Ljava.lang.String;@7d65d3d0,[Ljava.lang.String;@4a6c1c83
904,68,114,78,[&AgGIAwAA],Berserker's Cabalist Boots of the Flame Legion,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@69d58fa9,[Ljava.lang.String;@4616164e,[Ljava.lang.String;@153ea60f
905,26,26,59,[&AgGJAwAA],Strong Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@3f1c282f,[Ljava.lang.String;@7a7150a2,[Ljava.lang.String;@ca39dc4
906,74,122,78,[&AgGKAwAA],Berserker's Cabalist Boots of Infiltration,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@6c4d4c81,[Ljava.lang.String;@324e5c77,[Ljava.lang.String;@424afedc
907,31,28,71,[&AgGLAwAA],Strong Swindler Gloves,https://render.guildwars2.com/file/76C9BF39CCE546F7D33EA6C77E09C44A072D0562/61039.png,,Armor,Fine,[Ljava.lang.String;@521706ec,[Ljava.lang.String;@54b8616b,[Ljava.lang.String;@14d5326f
908,80,132,78,[&AgGMAwAA],Berserker's Cabalist Boots of Divinity,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@17c9237,[Ljava.lang.String;@6bb6d492,[Ljava.lang.String;@7c1243b6
909,58,50,67,[&AgGNAwAA],Honed Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@41e95011,[Ljava.lang.String;@24e19f31,[Ljava.lang.String;@79aedd7b
910,63,108,78,[&AgGOAwAA],Carrion Cabalist Boots of Infiltration,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@17cf3e0b,[Ljava.lang.String;@1cad9d3b,[Ljava.lang.String;@341d8188
911,69,116,78,[&AgGPAwAA],Carrion Cabalist Boots of the Traveler,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@3bd7c775,[Ljava.lang.String;@55068962,[Ljava.lang.String;@25b282bc
912,75,124,78,[&AgGQAwAA],Carrion Cabalist Boots of Melandru,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@7d7b4643,[Ljava.lang.String;@7892caf6,[Ljava.lang.String;@19be111f
913,36,32,71,[&AgGRAwAA],Strong Swindler Gloves,https://render.guildwars2.com/file/76C9BF39CCE546F7D33EA6C77E09C44A072D0562/61039.png,,Armor,Fine,[Ljava.lang.String;@2828d7f6,[Ljava.lang.String;@fc6c5ee,[Ljava.lang.String;@61ed6b9a
914,79,130,78,[&AgGSAwAA],Carrion Cabalist Boots of the Grove,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@832b851,[Ljava.lang.String;@66cb59c6,[Ljava.lang.String;@5f9b1944
915,22,23,59,[&AgGTAwAA],Ravaging Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@55201896,[Ljava.lang.String;@48cdd253,[Ljava.lang.String;@7474b7e5
916,80,132,78,[&AgGUAwAA],Carrion Cabalist Boots of the Eagle,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@73a2c116,[Ljava.lang.String;@2613835c,[Ljava.lang.String;@6a9287
917,44,40,67,[&AgGVAwAA],Ravaging Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@51f0c6f0,[Ljava.lang.String;@343f17a9,[Ljava.lang.String;@e8c7b11
918,64,108,78,[&AgGWAwAA],Rampager's Cabalist Boots of the Pack,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@5a263eed,[Ljava.lang.String;@d36a41f,[Ljava.lang.String;@4178784f
919,70,118,78,[&AgGXAwAA],Rampager's Cabalist Boots of Hoelbrak,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,,Armor,Masterwork,[Ljava.lang.String;@2cc1c782,[Ljava.lang.String;@47fb45a1,[Ljava.lang.String;@7f55171d
920,27,26,59,[&AgGYAwAA],Ravaging Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Fine,[Ljava.lang.String;@7deda2b8,[Ljava.lang.String;@5f328750,[Ljava.lang.String;@42f9175a
